"Id","PostCode","Suburb","Longitude","Latitude"
"230","0200","ANU","0","0"
"21820","0200","Australian National University","149.1189","-35.2777"
"232","0800","DARWIN","130.83668","-12.458684"
"233","0801","DARWIN","130.83668","-12.458684"
"234","0804","PARAP","130.873315","-12.428017"
"235","0810","ALAWA","130.866242","-12.381806"
"236","0810","BRINKIN","130.866242","-12.381806"
"237","0810","CASUARINA","130.866242","-12.381806"
"19972","0810","COCONUT GROVE","130.8502369","-12.39614166"
"239","0810","JINGILI","130.866242","-12.381806"
"240","0810","LEE POINT","130.866242","-12.381806"
"19973","0810","LYONS","130.8885151","-12.35911956"
"241","0810","MILLNER","130.866242","-12.381806"
"242","0810","MOIL","130.866242","-12.381806"
"19974","0810","MUIRHEAD","130.8959029","-12.35811947"
"243","0810","NAKARA","130.866242","-12.381806"
"244","0810","NIGHTCLIFF","130.866242","-12.381806"
"245","0810","RAPID CREEK","130.866242","-12.381806"
"246","0810","TIWI","130.866242","-12.381806"
"247","0810","WAGAMAN","130.866242","-12.381806"
"248","0810","WANGURI","130.866242","-12.381806"
"249","0811","CASUARINA","130.866242","-12.381806"
"19975","0812","ANULA","130.89047","-12.39124885"
"19976","0812","BUFFALO CREEK","130.9209831","-12.34638634"
"19977","0812","HOLMES","130.9268602","-12.38479951"
"251","0812","KARAMA","130.916098","-12.404778"
"252","0812","LEANYER","130.916098","-12.404778"
"253","0812","MALAK","130.916098","-12.404778"
"254","0812","MARRARA","130.916098","-12.404778"
"255","0812","NORTHLAKES","130.916098","-12.404778"
"256","0812","SANDERSON","130.916098","-12.404778"
"257","0812","WOODLEIGH GARDENS","130.916098","-12.404778"
"258","0812","WULAGI","130.916098","-12.404778"
"259","0813","SANDERSON","130.916098","-12.404778"
"260","0814","NIGHTCLIFF","130.866242","-12.381806"
"261","0815","CHARLES DARWIN UNIVERSITY","0","0"
"262","0820","BAGOT","130.873315","-12.428017"
"263","0820","BAYVIEW","130.873315","-12.428017"
"264","0820","CHARLES DARWIN","130.873315","-12.428017"
"265","0820","COONAWARRA","130.873315","-12.428017"
"266","0820","CULLEN BAY","130.873315","-12.428017"
"19978","0820","DARWIN DC","130.8664593","-12.4255956"
"268","0820","DARWIN INTERNATIONAL AIRPORT","130.873315","-12.428017"
"269","0820","DARWIN MC","130.873315","-12.428017"
"270","0820","EAST POINT","130.873315","-12.428017"
"19979","0820","EATON","130.880692","-12.4123871"
"271","0820","FANNIE BAY","130.873315","-12.428017"
"272","0820","LARRAKEYAH","130.873315","-12.428017"
"273","0820","LUDMILLA","130.873315","-12.428017"
"274","0820","PARAP","130.873315","-12.428017"
"275","0820","RAAF BASE DARWIN","130.873315","-12.428017"
"276","0820","STUART PARK","130.873315","-12.428017"
"277","0820","THE GARDENS","130.873315","-12.428017"
"278","0820","THE NARROWS","130.873315","-12.428017"
"279","0820","WINNELLIE","130.873315","-12.428017"
"280","0820","WOOLNER","130.873315","-12.428017"
"281","0821","WINNELLIE","136.947051","-13.643283"
"282","0822","ACACIA HILLS","136.947051","-13.643283"
"19980","0822","ANGURUGU","136.4612078","-13.98119125"
"19981","0822","ANINDILYAKWA","136.5909616","-13.91698485"
"19982","0822","ANNIE RIVER","133.3848319","-12.9305044"
"19983","0822","BATHURST ISLAND","130.3496894","-11.6035121"
"286","0822","BEES CREEK","136.947051","-13.643283"
"19984","0822","BELYUEN","130.6831805","-12.53818467"
"19985","0822","BLACK JUNGLE","131.1942977","-12.50224007"
"19986","0822","BLACKMORE","130.9175773","-12.68983104"
"287","0822","BORDER STORE","136.947051","-13.643283"
"19987","0822","BURRUNDIE","131.8449886","-13.50171859"
"19988","0822","BYNOE","130.6320309","-12.79290292"
"19989","0822","BYNOE HARBOUR","130.5103483","-12.62538633"
"19990","0822","CAMP CREEK","130.9320173","-13.17350435"
"19991","0822","CHANNEL ISLAND","130.8605303","-12.55219169"
"19992","0822","CHARLES DARWIN","130.8766339","-12.45079537"
"19993","0822","CHARLOTTE","130.8116588","-12.84045347"
"19994","0822","CLARAVALE","131.4120025","-14.5318367"
"19995","0822","COBOURG","132.1914189","-11.34530652"
"19996","0822","COLLETT CREEK","130.9188279","-12.90975469"
"19997","0822","COOMALIE CREEK","131.1688363","-13.02119253"
"288","0822","COX PENINSULA","136.947051","-13.643283"
"289","0822","CROKER ISLAND","136.947051","-13.643283"
"290","0822","DALY RIVER","136.947051","-13.643283"
"291","0822","DARWIN MC","136.947051","-13.643283"
"19998","0822","DARWIN RIVER DAM","131.038648","-12.91652424"
"19999","0822","DELISSAVILLE","130.995425","-12.505532"
"20000","0822","DOUGLAS-DALY","131.48274","-13.81785615"
"20001","0822","EAST ARM","130.9027533","-12.48005564"
"20002","0822","EAST ARNHEM","136.4330338","-12.44602304"
"20003","0822","ELRUNDIE","130.940905","-12.48861681"
"20004","0822","EVA VALLEY","131.0031474","-13.12725377"
"20005","0822","FINNISS VALLEY","130.9517827","-13.06448685"
"20006","0822","FLY CREEK","131.0700157","-12.79587253"
"20007","0822","FREDS PASS","131.0515258","-12.53862952"
"20008","0822","GALIWINKU","135.5864427","-12.00777086"
"20009","0822","GLYDE POINT","131.0799794","-12.17971082"
"295","0822","GOULBOURN ISLAND","136.947051","-13.643283"
"20010","0822","GOULBURN ISLAND","133.4548484","-11.4973068"
"20011","0822","GUNBALANYA","133.0492311","-12.34692447"
"296","0822","GUNN POINT","136.947051","-13.643283"
"297","0822","HAYES CREEK","136.947051","-13.643283"
"20012","0822","HIDDEN VALLEY","130.9036719","-12.45024526"
"20013","0822","HOTHAM","131.4058522","-12.34404225"
"20014","0822","HUGHES","131.1007772","-12.68638471"
"20015","0822","KAKADU","132.4751149","-12.8662473"
"20016","0822","KOOLPINYAH","131.2102168","-12.37090569"
"20017","0822","LAKE BENNETT","131.1944707","-12.93083352"
"299","0822","LAMBELLS LAGOON","136.947051","-13.643283"
"20018","0822","LITCHFIELD PARK","130.8462398","-13.25317338"
"300","0822","LIVINGSTONE","136.947051","-13.643283"
"20019","0822","LLOYD CREEK","131.1457668","-12.66634037"
"20020","0822","MANDORAH","130.7615787","-12.44295777"
"301","0822","MANINGRIDA","136.947051","-13.643283"
"20021","0822","MARANUNGA","130.7085705","-13.70834554"
"20022","0822","MARGARET RIVER","131.3574052","-13.19932137"
"302","0822","MCMINNS LAGOON","136.947051","-13.643283"
"20023","0822","MICKETT CREEK","130.951697","-12.379529"
"303","0822","MIDDLE POINT","136.947051","-13.643283"
"20024","0822","MILINGIMBI","134.9172943","-12.10344037"
"305","0822","MILLWOOD","136.947051","-13.643283"
"20025","0822","MILYAKBURRA","136.202001","-13.77934879"
"20026","0822","MINJILANG","132.5724813","-11.14470594"
"20027","0822","MOUNT BUNDEY","131.751956","-13.02955913"
"20028","0822","MURRUMUJUK","131.0779057","-12.29096291"
"20029","0822","NAUIYU","130.7310542","-13.72157548"
"20030","0822","NEMARLUK","130.4543865","-14.62289167"
"20031","0822","NGANMARRIYANGA","129.8834932","-14.33497868"
"307","0822","NGUIU","136.947051","-13.643283"
"20032","0822","NUMBULWAR","135.727696","-14.28113146"
"20033","0822","NUMBURINDI","135.7946389","-13.95994028"
"308","0822","OENPELLI","136.947051","-13.643283"
"20034","0822","PEPPIMENARTI","130.082796","-14.1456977"
"20035","0822","PIRLANGIMPI","130.4214678","-11.39026066"
"309","0822","POINT STEPHENS","136.947051","-13.643283"
"20036","0822","POINT STUART","131.8321645","-12.54034189"
"310","0822","PULARUMPI","136.947051","-13.643283"
"311","0822","PULUMPA","136.947051","-13.643283"
"20037","0822","RAKULA","130.3707089","-13.05159634"
"20038","0822","RAMINGINING","134.9259152","-12.32899612"
"20039","0822","ROBIN FALLS","131.1214742","-13.38650542"
"20040","0822","RUM JUNGLE","131.0198663","-12.99988524"
"20041","0822","SANDPALMS ROADHOUSE","133.3848319","-12.9305044"
"313","0822","SOUTHPORT","136.947051","-13.643283"
"20042","0822","STAPLETON","131.0258358","-13.18414806"
"20043","0822","THAMARRURR","129.6399677","-14.20132457"
"20044","0822","TIPPERARY","130.619275","-14.03882235"
"20045","0822","TIVENDALE","130.9502272","-12.46528731"
"20046","0822","TIWI ISLANDS","131.1875059","-11.51399925"
"20047","0822","TORTILLA FLATS","131.1778852","-13.08686447"
"20048","0822","TUMBLING WATERS","130.9609622","-12.75687265"
"315","0822","UMBAKUMBA","136.947051","-13.643283"
"20049","0822","VERNON ISLANDS","131.0936969","-12.05953061"
"316","0822","VIRGINIA","136.947051","-13.643283"
"317","0822","WADEYE","136.947051","-13.643283"
"318","0822","WAGAIT BEACH","136.947051","-13.643283"
"20050","0822","WAK WAK","131.236971","-12.66325075"
"20051","0822","WARRUWI","133.3782542","-11.65786276"
"319","0822","WEDDELL","136.947051","-13.643283"
"20052","0822","WEST ARNHEM","133.6471255","-12.25508592"
"20053","0822","WICKHAM","130.9100115","-12.54731927"
"320","0822","WINNELLIE","136.947051","-13.643283"
"20054","0822","WISHART","130.9321025","-12.45712713"
"321","0822","WOOLANING","136.947051","-13.643283"
"20055","0822","WURRUMIYANGA","130.6254299","-11.75841975"
"322","0828","BERRIMAH","130.932068","-12.432024"
"323","0828","KNUCKEY LAGOON","130.932068","-12.432024"
"20056","0829","PINELANDS","130.9597671","-12.45763297"
"20057","0830","ARCHER","130.9580765","-12.52139649"
"326","0830","DRIVER","130.974879","-12.475071"
"327","0830","DURACK","130.974879","-12.475071"
"328","0830","FARRAR","130.974879","-12.475071"
"329","0830","GRAY","130.974879","-12.475071"
"330","0830","MARLOW LAGOON","130.974879","-12.475071"
"331","0830","MOULDEN","130.974879","-12.475071"
"332","0830","PALMERSTON","130.974879","-12.475071"
"333","0830","SHOAL BAY","130.974879","-12.475071"
"334","0830","WOODROFFE","130.974879","-12.475071"
"335","0830","YARRAWONGA","130.974879","-12.475071"
"336","0831","PALMERSTON","130.974879","-12.475071"
"20058","0832","BAKEWELL","130.9936551","-12.49684676"
"20059","0832","BELLAMACK","130.9830307","-12.51562954"
"339","0832","GUNN","130.957712","-12.502817"
"20060","0832","JOHNSTON","131.0063506","-12.49297483"
"340","0832","MITCHELL","130.957712","-12.502817"
"341","0832","ROSEBERY","130.957712","-12.502817"
"342","0832","ROSEBERY HEIGHTS","130.957712","-12.502817"
"20061","0832","ZUCCOLI","131.0058233","-12.51070433"
"20062","0834","VIRGINIA","131.0234875","-12.54686461"
"21821","0835","Coolalinga","131.0415","-12.5231"
"343","0835","HOWARD SPRINGS","131.013741","-12.452568"
"344","0835","VIRGINIA","131.013741","-12.452568"
"345","0836","HERBERT","131.100668","-12.557754"
"20063","0836","HUMPTY DOO","131.1272564","-12.58487247"
"347","0837","MANTON","131.016647","-12.704767"
"20064","0837","NOONAMAH","131.094044","-12.64187171"
"349","0838","BERRY SPRINGS","131.0067348","-12.71878122"
"20065","0839","COOLALINGA","131.0402017","-12.52001124"
"350","0840","DUNDEE BEACH","130.3529386","-12.72451307"
"351","0840","DUNDEE DOWNS","130.5109414","-12.76554875"
"352","0840","DUNDEE FOREST","130.4518371","-12.71366907"
"353","0841","DARWIN RIVER","130.969862","-12.81922863"
"354","0845","BATCHELOR","131.038475","-13.045118"
"355","0846","ADELAIDE RIVER","131.095002","-13.210299"
"356","0847","PINE CREEK","131.759154","-14.012122"
"20066","0850","COSSACK","132.1721041","-14.46369137"
"20067","0850","EMUNGALAN","132.2418315","-14.4161067"
"357","0850","KATHERINE","132.365352","-14.195911"
"20068","0850","KATHERINE EAST","132.2874375","-14.46576308"
"20069","0850","KATHERINE SOUTH","132.2598385","-14.48180579"
"20070","0850","LANSDOWNE","132.3888705","-14.43162875"
"358","0851","KATHERINE","137.050719","-15.711424"
"20071","0852","ARNOLD","134.3769898","-16.07839"
"20072","0852","BAINES","129.4842959","-15.90897497"
"20073","0852","BARUNGA","132.8673924","-14.52664756"
"360","0852","BESWICK","137.050719","-15.711424"
"20074","0852","BESWICK CREEK","133.3001701","-14.43207837"
"20075","0852","BINJARI","132.1841678","-14.5501072"
"20076","0852","BIRDUM","133.5378622","-16.23196977"
"20077","0852","BRADSHAW","130.534439","-15.09737856"
"20078","0852","BUCHANAN","129.6208296","-17.80951107"
"20079","0852","BULMAN WEEMOL","134.3037985","-13.65022603"
"20080","0852","CRESWELL","135.8076202","-17.82741422"
"20081","0852","DAGURAGU","130.8021087","-17.41926848"
"361","0852","DALY WATERS","137.050719","-15.711424"
"20082","0852","DELAMERE","131.6691884","-15.4019318"
"362","0852","DUNMARRA","137.050719","-15.711424"
"20083","0852","EDITH","131.8172473","-13.99360017"
"363","0852","EDITH RIVER","137.050719","-15.711424"
"20084","0852","ELSEY","133.546834","-15.07384438"
"364","0852","ELSEY STATION","137.050719","-15.711424"
"20085","0852","FLORINA","131.9083299","-14.5152899"
"20086","0852","FLYING FOX","134.1976975","-14.15932656"
"20087","0852","GREGORY","130.3336523","-16.34525224"
"20088","0852","GULUNG MARDRULK","133.5636211","-13.53798419"
"20089","0852","GURINDJI","131.0885202","-18.22634802"
"22843","0852","HELEN SPRINGS STATION","0","0"
"20090","0852","JILKMINGGAN","133.292842","-14.96147762"
"20091","0852","KALKARINDJI","130.832639","-17.44449505"
"365","0852","KALKARINGI","137.050719","-15.711424"
"366","0852","KATHERINE","137.050719","-15.711424"
"367","0852","LAJAMANU","137.050719","-15.711424"
"368","0852","LARRIMAH","137.050719","-15.711424"
"20092","0852","LIMMEN","134.936628","-15.104596"
"369","0852","MANBULLOO","137.050719","-15.711424"
"20093","0852","MARANBOY","132.864374","-14.524609"
"20094","0852","MATARANKA","133.0434117","-14.96983009"
"20095","0852","MCARTHUR","135.9389164","-16.26282987"
"20096","0852","MINIYERI","134.0797817","-15.2254374"
"20097","0852","NGUKURR","134.7440734","-14.73158731"
"20098","0852","NITMILUK","132.5362579","-14.11434123"
"373","0852","NUMBULWAR","137.050719","-15.711424"
"20099","0852","PELLEW ISLANDS","136.8142529","-15.66080497"
"20100","0852","PIGEON HOLE","131.215146","-16.79514658"
"20101","0852","ROBINSON RIVER","136.9827659","-16.75852817"
"20102","0852","STURT PLATEAU","132.6120699","-15.65938858"
"20103","0852","TANAMI EAST","132.7009096","-18.61662725"
"20104","0852","TIMBER CREEK","130.4960315","-15.66155041"
"20105","0852","TOP SPRINGS","131.8014849","-16.54851117"
"20106","0852","URALLA","132.2980338","-14.49121431"
"20107","0852","VENN","132.539518","-14.55560838"
"20108","0852","VICTORIA RIVER","131.5356628","-16.66340592"
"375","0852","VICTORIA RIVER DOWNS","137.050719","-15.711424"
"20109","0852","WARUMUNGU","133.952899","-20.02830877"
"376","0852","WAVE HILL","137.050719","-15.711424"
"20110","0852","WILTON","134.9242872","-14.43717242"
"20111","0852","YARRALIN","130.8418661","-16.4525888"
"20112","0853","TINDAL","132.3791217","-14.53113365"
"377","0853","TINDAL RAAF","132.417121","-14.558122"
"378","0854","BORROLOOLA","136.424191","-16.503809"
"20113","0854","KING ASH BAY","136.3091159","-16.070754"
"380","0860","TENNANT CREEK","134.173599","-19.641301"
"381","0861","BRUNCHILLY","0","0"
"382","0861","TENNANT CREEK","134.463153","-18.251528"
"383","0862","AVON DOWNS","134.463153","-18.251528"
"20114","0862","CALVERT","137.4667145","-16.79698963"
"384","0862","CRESSWELL DOWNS","134.463153","-18.251528"
"385","0862","ELLIOTT","134.463153","-18.251528"
"386","0862","HELEN SPRINGS","134.463153","-18.251528"
"387","0862","MUCKATY STATION","134.463153","-18.251528"
"388","0862","NEWCASTLE WATERS","134.463153","-18.251528"
"20115","0862","NICHOLSON","137.6072968","-18.45128815"
"20116","0862","PAMAYU","134.055559","-17.60786065"
"389","0862","PHILLIP CREEK STATION","134.463153","-18.251528"
"390","0862","RENNER SPRINGS","134.463153","-18.251528"
"20117","0862","TABLELANDS","135.5134605","-18.92862068"
"391","0862","TENNANT CREEK","134.463153","-18.251528"
"392","0862","THREE WAYS","134.463153","-18.251528"
"393","0862","WARREGO","134.463153","-18.251528"
"394","0862","WOLLOGORANG STATION","134.463153","-18.251528"
"395","0862","WYCLIFFE WELL","134.463153","-18.251528"
"396","0870","ALICE SPRINGS","133.86314","-23.702291"
"20118","0870","ARALUEN","133.853957","-23.6967102"
"20119","0870","BRAITLING","133.8633044","-23.67527346"
"20120","0870","CICCONE","133.8678028","-23.69234565"
"20121","0870","DESERT SPRINGS","133.8867138","-23.71460854"
"20122","0870","EAST SIDE","133.8971833","-23.69030677"
"20123","0870","GILLEN","133.8660005","-23.71080361"
"20124","0870","SADADEEN","133.9010002","-23.70326702"
"20125","0870","STUART","133.8823863","-23.6730301"
"20126","0870","THE GAP","133.8740968","-23.71393895"
"20127","0870","WHITE GUMS","133.7578528","-23.75188561"
"397","0871","ALICE SPRINGS","131.298809","-21.949513"
"398","0872","AHERRENGE","131.298809","-21.949513"
"399","0872","ALI CURUNG","131.298809","-21.949513"
"400","0872","ALICE SPRINGS","131.298809","-21.949513"
"401","0872","AMATA","131.298809","-21.949513"
"402","0872","AMOONGUNA","131.298809","-21.949513"
"20128","0872","AMPILATWATJA","135.2469212","-21.66430243"
"20129","0872","ANANGU PITJANTJATJARA YANKUNYTJATJARA","131.2056973","-27.07728273"
"20130","0872","ANATYE","136.9536687","-22.99400232"
"20131","0872","ANMATJERE","134.0970699","-22.3989311"
"403","0872","ANTEWENEGERRDE","131.298809","-21.949513"
"404","0872","AREYONGA","131.298809","-21.949513"
"20132","0872","ATITJERE","134.932556","-22.98205755"
"20133","0872","AYERS RANGE SOUTH","133.2680322","-26.1906007"
"406","0872","AYERS ROCK","131.298809","-21.949513"
"20134","0872","BARROW CREEK","133.975551","-21.379898"
"20135","0872","BURT PLAIN","133.4488082","-23.36823008"
"20136","0872","CANTEEN CREEK","135.586508","-20.64026544"
"20137","0872","CHILLA WELL","131.3745808","-21.64196866"
"20138","0872","COSTELLO","136.7750667","-21.00078643"
"20139","0872","DAVENPORT","134.8291358","-20.94859492"
"20140","0872","DE ROSE HILL","133.3111959","-26.5560969"
"409","0872","DOCKER RIVER","131.298809","-21.949513"
"20141","0872","ENGAWALA","134.4572304","-22.80352884"
"410","0872","ERLDUNDA","131.298809","-21.949513"
"411","0872","ERNABELLA","131.298809","-21.949513"
"22838","0872","ERNABELLA (PUKATJA)","0","0"
"412","0872","FINKE","131.298809","-21.949513"
"413","0872","FREGON","131.298809","-21.949513"
"20142","0872","GHAN","133.945318","-25.50869599"
"414","0872","GIBSON DESERT NORTH","131.298809","-21.949513"
"20143","0872","GIBSON DESERT SOUTH","125.9841842","-24.94725917"
"416","0872","HAASTS BLUFF","131.298809","-21.949513"
"20144","0872","HALE","134.965227","-24.08113872"
"20145","0872","HART","135.5988293","-23.02087465"
"20146","0872","HART RANGE","134.8333333","-23.1666667"
"20147","0872","HERMANNSBURG","132.7960098","-23.93802519"
"20148","0872","HUGH","133.610012","-24.11229981"
"418","0872","IMAMPA","131.298809","-21.949513"
"20149","0872","IMANPA","132.5687636","-25.1175562"
"419","0872","INDULKANA","131.298809","-21.949513"
"22844","0872","INDULKANA (IWANTJA)","0","0"
"20150","0872","ININTI STORE","131.6138326","-23.4686864"
"20151","0872","IWANTJA","133.3066861","-26.97805135"
"420","0872","JAY CREEK","131.298809","-21.949513"
"20152","0872","KALKA","129.1527543","-26.11557751"
"20153","0872","KALTJITI","132.0298903","-26.76713295"
"20154","0872","KALTUKATJARA","129.094528","-24.87255301"
"20155","0872","KANPI","130.1149452","-26.16295046"
"422","0872","KINTORE","131.298809","-21.949513"
"20156","0872","KIWIRRKURRA","126.954107","-23.2807675"
"20157","0872","KULGERA","133.5","-25.833333"
"20158","0872","KUNPARRKA","131.6609525","-23.34766035"
"20159","0872","LAKE MACKAY","129.836553","-22.56770511"
"20160","0872","LAMBINA","134.0209294","-26.98843007"
"20161","0872","LARAMBA","132.7623588","-22.54343571"
"20162","0872","MEREENIE","131.8260951","-23.89506921"
"20163","0872","MIMILI","132.7012923","-27.02392513"
"20164","0872","MOUNT LIEBIG","131.2776674","-23.26801669"
"20165","0872","MOUNT ZEIL","132.3999432","-23.30598045"
"427","0872","MULGA BORE","131.298809","-21.949513"
"20166","0872","MURPUTJA","130.1826917","-26.1637425"
"428","0872","MURPUTJA HOMELANDS","131.298809","-21.949513"
"20167","0872","MUTITJULU","131.0673597","-25.35069546"
"20168","0872","NAMATJIRA","132.5066498","-23.92272359"
"20169","0872","NGAANYATJARRA-GILES","128.1150802","-25.27073166"
"20170","0872","NYAPARI","130.2070878","-26.18249261"
"20171","0872","NYIRRIPI","130.5638643","-22.64924233"
"20172","0872","PAPUNYA","131.9131315","-23.20480045"
"20173","0872","PATJARR","131.6138326","-23.4686864"
"20174","0872","PETERMANN","129.9128112","-25.06768646"
"20175","0872","PIPALYATJARA","129.1456993","-26.17046294"
"433","0872","PITJANTJATJARA HOMELANDS","131.298809","-21.949513"
"20176","0872","PUKATJA","132.138154","-26.29118818"
"20177","0872","SANDOVER","135.4818322","-21.98353618"
"434","0872","SANTA TERESA","131.298809","-21.949513"
"20178","0872","SIMPSON","136.92241","-25.0115767"
"20179","0872","TANAMI","130.5073968","-20.02389415"
"20180","0872","TARA","133.9991919","-21.48332153"
"435","0872","THANGKENHARENGE","131.298809","-21.949513"
"436","0872","TI TREE","131.298809","-21.949513"
"20181","0872","TIEYON","133.8900188","-26.34253111"
"20182","0872","TITJIKALA","134.0751086","-24.68023025"
"20183","0872","TJIRRKARLI","125.3466253","-25.9752687"
"20184","0872","TJUKURLA","128.656027","-24.343546"
"439","0872","ULURU","131.298809","-21.949513"
"440","0872","UMPANGARA","131.298809","-21.949513"
"20185","0872","UMUWA","132.0252848","-26.47801156"
"441","0872","URAPUNTJA","131.298809","-21.949513"
"20186","0872","WALLACE ROCKHOLE","133.0920217","-24.12316757"
"443","0872","WANARN","131.298809","-21.949513"
"444","0872","WARAKURNA","131.298809","-21.949513"
"20187","0872","WATARRU","129.9052488","-27.02469871"
"20188","0872","WATINUMA","131.8810186","-26.52118731"
"445","0872","WILLOWRA","131.298809","-21.949513"
"20189","0872","WILORA","133.7264862","-21.74429359"
"20190","0872","WINGELLINA","131.6138326","-23.4686864"
"20191","0872","WUTUNUGURRA","135.2504879","-20.46229972"
"448","0872","YUELAMU","131.298809","-21.949513"
"449","0872","YUENDUMU","131.298809","-21.949513"
"450","0872","YULARA","131.298809","-21.949513"
"20192","0872","YUNYARINYI","132.4550072","-26.32328109"
"20193","0873","AMOONGUNA","133.9306532","-23.76846799"
"20194","0873","ARUMBERA","133.8139564","-23.7852622"
"20195","0873","CONNELLAN","133.9102463","-23.80211632"
"20196","0873","ILPARPA","133.8226187","-23.74240746"
"20197","0873","KILGARIFF","133.8848603","-23.77047239"
"20198","0873","ROSS","133.9050112","-23.74471408"
"20199","0874","IRLPME","133.8647591","-23.64690294"
"20200","0874","MOUNT JOHNS","133.9123902","-23.72335988"
"20201","0874","UNDOOLYA","133.9224797","-23.68480339"
"20202","0875","FLYNN","133.8354205","-23.71350386"
"20203","0875","LARAPINTA","133.8311794","-23.68028355"
"20204","0880","GAPUWIYAK","135.7954286","-12.50557433"
"452","0880","GOVE","136.824863","-11.670366"
"20205","0880","GUNYANGARA","136.7083085","-12.21424182"
"453","0880","NHULUNBUY","136.824863","-11.670366"
"20206","0880","YIRRKALA","136.8772098","-12.2425718"
"455","0881","NHULUNBUY","136.824863","-11.670366"
"20207","0885","ALYANGULA","136.420066","-13.85078586"
"457","0886","JABIRU","132.563373","-13.13118"
"1","0906","WINNELLIE","136.947051","-13.643283"
"2","0907","WINNELLIE","136.947051","-13.643283"
"3","0909","CHARLES DARWIN UNIVERSITY","0","0"
"458","1001","SYDNEY","151.268071","-33.794883"
"459","1002","SYDNEY","151.268071","-33.794883"
"460","1003","SYDNEY","151.268071","-33.794883"
"461","1004","SYDNEY","151.268071","-33.794883"
"462","1005","SYDNEY","151.268071","-33.794883"
"463","1006","SYDNEY","151.268071","-33.794883"
"464","1007","SYDNEY","151.268071","-33.794883"
"465","1008","SYDNEY","151.268071","-33.794883"
"466","1009","SYDNEY","151.268071","-33.794883"
"467","1010","SYDNEY","151.268071","-33.794883"
"468","1020","SYDNEY","151.268071","-33.794883"
"469","1021","SYDNEY","151.268071","-33.794883"
"470","1022","SYDNEY","151.268071","-33.794883"
"471","1023","SYDNEY","151.268071","-33.794883"
"472","1025","SYDNEY","151.268071","-33.794883"
"473","1026","SYDNEY","151.268071","-33.794883"
"474","1027","SYDNEY","151.268071","-33.794883"
"475","1028","SYDNEY","151.268071","-33.794883"
"476","1029","SYDNEY","151.268071","-33.794883"
"477","1030","SYDNEY","151.268071","-33.794883"
"478","1031","SYDNEY","151.268071","-33.794883"
"479","1032","SYDNEY","150.874182","-33.662834"
"480","1033","SYDNEY","151.268071","-33.794883"
"481","1034","SYDNEY","151.268071","-33.794883"
"482","1035","SYDNEY","151.268071","-33.794883"
"483","1036","SYDNEY","151.268071","-33.794883"
"484","1037","SYDNEY","151.268071","-33.794883"
"485","1038","SYDNEY","151.268071","-33.794883"
"486","1039","SYDNEY","151.268071","-33.794883"
"487","1040","SYDNEY","151.268071","-33.794883"
"488","1041","SYDNEY","151.268071","-33.794883"
"489","1042","SYDNEY","151.268071","-33.794883"
"490","1043","SYDNEY","151.268071","-33.794883"
"491","1044","SYDNEY","151.268071","-33.794883"
"492","1045","SYDNEY","151.268071","-33.794883"
"493","1046","SYDNEY","151.268071","-33.794883"
"494","1100","SYDNEY","151.268071","-33.794883"
"495","1101","SYDNEY","151.268071","-33.794883"
"496","1105","SYDNEY","151.268071","-33.794883"
"497","1106","SYDNEY","151.268071","-33.794883"
"498","1107","SYDNEY","151.268071","-33.794883"
"499","1108","SYDNEY","151.268071","-33.794883"
"500","1109","SYDNEY","151.268071","-33.794883"
"501","1110","SYDNEY","151.268071","-33.794883"
"502","1112","SYDNEY","151.268071","-33.794883"
"503","1113","SYDNEY","151.268071","-33.794883"
"504","1114","SYDNEY","151.268071","-33.794883"
"505","1115","SYDNEY","151.268071","-33.794883"
"506","1116","SYDNEY","150.866145","-33.666729"
"507","1117","SYDNEY","150.87022","-33.664575"
"508","1118","SYDNEY","151.268071","-33.794883"
"509","1119","SYDNEY","151.268071","-33.794883"
"510","1120","SYDNEY","151.268071","-33.794883"
"511","1121","SYDNEY","151.268071","-33.794883"
"512","1122","SYDNEY","151.268071","-33.794883"
"513","1123","SYDNEY","151.268071","-33.794883"
"514","1124","SYDNEY","151.268071","-33.794883"
"515","1125","SYDNEY","151.268071","-33.794883"
"516","1126","SYDNEY","151.268071","-33.794883"
"517","1127","SYDNEY","151.268071","-33.794883"
"518","1128","SYDNEY","151.268071","-33.794883"
"519","1129","SYDNEY","151.268071","-33.794883"
"520","1130","SYDNEY","151.268071","-33.794883"
"521","1131","SYDNEY","151.268071","-33.794883"
"522","1132","SYDNEY","150.874265","-33.66279"
"523","1133","SYDNEY","151.268071","-33.794883"
"524","1134","SYDNEY","151.268071","-33.794883"
"525","1135","SYDNEY","151.268071","-33.794883"
"526","1136","SYDNEY","151.268071","-33.794883"
"527","1137","SYDNEY","151.268071","-33.794883"
"528","1138","SYDNEY","151.268071","-33.794883"
"529","1139","SYDNEY","151.268071","-33.794883"
"530","1140","SYDNEY","151.268071","-33.794883"
"531","1141","SYDNEY","151.268071","-33.794883"
"532","1142","SYDNEY","151.268071","-33.794883"
"533","1143","SYDNEY","151.268071","-33.794883"
"534","1144","SYDNEY","151.268071","-33.794883"
"535","1145","SYDNEY","151.268071","-33.794883"
"536","1146","SYDNEY","151.268071","-33.794883"
"537","1147","SYDNEY","151.268071","-33.794883"
"538","1148","SYDNEY","151.268071","-33.794883"
"539","1149","SYDNEY","151.268071","-33.794883"
"540","1150","SYDNEY","151.268071","-33.794883"
"541","1151","SYDNEY","151.268071","-33.794883"
